brand,model_name,trim_name,major_category,size_score,model_year,vehicle_age_years,color,mileage_km,price_manwon
kia,봉고3,더블캡,truck,26.829268,2018,8.0,흰색,67780.0,1120
kia,니로,프레스티지,suv,13.131313,2017,9.83,회색,145000.0,1280
hyundai,그랜저IG,프리미엄,sedan,64.010283,2021,5.17,흰색,141696.0,1799
kia,더 뉴 K3,프레스티지,sedan,6.683805,2022,4.5,미색,25977.0,1850
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.5,흰색,74796.0,790
kia,올 뉴 카니발,프레스티지,van,71.038251,2016,10.17,회색,153000.0,1260
kia,모하비,KV300,suv,91.053391,2015,11.0,회색,224500.0,990
hyundai,베뉴,모던,suv,2.380952,2021,4.92,쥐색,62931.0,1680
hyundai,싼타페DM,익스클루시브,suv,59.307359,2020,6.33,흰색,102921.0,1890
hyundai,더 뉴 그랜저 하이브리드,캘리그래피,sedan,76.928021,2020,5.25,검정,112224.0,2690
kgm,뉴 코란도 C,RX 최고급형,suv,43.506494,2015,11.17,곤색,135778.0,660
renault,QM3,RE,suv,3.751804,2015,10.5,빨강(주홍),128545.0,650
kia,더 뉴 K9 [RJ],플래티넘,sedan,94.987147,2023,2.75,검정색,48705.0,4290
hyundai,그랜저IG,익스클루시브,sedan,72.043702,2018,8.0,회색,50700.0,1780
renault,더 뉴 QM6,RE,suv,56.709957,2020,6.17,회색,93676.0,1350
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,74873.0,760
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.33,흰색,144100.0,820
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.25,흰색,89491.0,750
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2020,6.08,흰색,72445.0,750
chevrolet,더 넥스트 스파크,에코 LTZ,hatchback,7.253886,2016,10.58,흰색,118005.0,530
kia,올 뉴 쏘렌토,노블레스,suv,66.305916,2016,9.67,회색,177773.0,1290
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,7.83,회색,66000.0,1650
kia,더 뉴 K7,프레스티지,sedan,73.650386,2016,10.25,검정,127830.0,780
hyundai,더 뉴 i30,PYL,hatchback,91.709845,2016,10.92,회색,165618.0,590
chevrolet,더 넥스트 스파크,LT 플러스,hatchback,7.253886,2016,10.58,회색,71235.0,550
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.33,흰색,61920.0,800
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,3.33,회색,50941.0,4300
kia,뉴모닝,LX 고급형,hatchback,2.331606,2016,10.58,흰색,124532.0,450
kia,레이,디럭스,hatchback,53.367876,2016,10.58,회색,198372.0,560
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.67,회색,72592.0,3890
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2021,5.67,회색,65983.0,3690
chevrolet,스파크,LS 플러스,hatchback,40.414508,2015,10.92,회색,120907.0,360
hyundai,더 뉴 그랜드스타렉스,스마트,van,64.754098,2019,7.33,회색,105660.0,1250
chevrolet,올 뉴 말리부,LTZ,sedan,51.863753,2017,9.25,검정,104307.0,1020
hyundai,그랜저IG,프리미엄 스페셜,sedan,64.010283,2019,7.42,흰색,91866.0,1590
kia,더 뉴 K5,디럭스,sedan,28.984576,2015,11.75,회색,154048.0,520
kia,더 뉴 K3,트렌디,sedan,4.691517,2017,9.08,회색,102415.0,690
hyundai,제네시스,로얄 VIP 팩,sedan,89.33162,2022,4.25,검정색,71574.0,4350
kia,더 뉴 기아 레이,스탠다드,hatchback,53.367876,2021,5.33,흰색,75470.0,760
kia,더 뉴 봉고3,초장축 GL,truck,23.780488,2023,2.83,청색,31226.0,1980
renault,SM6,RE,sedan,48.071979,2016,9.17,회색,91200.0,650
hyundai,그랜드스타렉스,모던,van,60.10929,2016,10.17,흰색,194321.0,980
renault,더 뉴 QM6,LE,suv,57.215007,2020,5.42,흰색,93925.0,1600
hyundai,더 뉴 그랜저,프리미엄 초이스,sedan,80.912596,2020,6.0,회색,104337.0,2230
hyundai,제네시스,럭셔리,sedan,89.33162,2018,8.58,검정,210888.0,1520
kgm,더 뉴 코란도 스포츠,익스트림,truck,42.073171,2017,9.42,흰색,140719.0,950
hyundai,쏘나타 DN8,프리미엄 플러스,sedan,32.51928,2022,4.42,검정,59294.0,1780
kia,더 뉴 모하비,VIP,suv,89.75469,2017,10.0,검정,172556.0,1290
kia,더 뉴 레이,프레스티지,van,3.005464,2021,4.67,흰색,90596.0,820
kia,더 뉴 레이,프레스티지,van,3.005464,2021,4.92,흰색,97199.0,1160
kia,스토닉,트렌디,suv,1.948052,2018,8.17,청색,80208.0,1120
hyundai,쏘나타 DN8,인스퍼레이션,sedan,32.51928,2020,6.42,빨간색,84047.0,1790
